"SIMBOLO","EMPRESA","REF_DATE","PRECO"
"ADBE","Adobe Inc.",2016-08-26,102.059998
"ADBE","Adobe Inc.",2016-08-29,102.300003
"ADBE","Adobe Inc.",2016-08-30,102
"ADBE","Adobe Inc.",2016-08-31,102.309998
"ADBE","Adobe Inc.",2016-09-01,102.900002
"ADBE","Adobe Inc.",2016-09-02,103.57
"ADBE","Adobe Inc.",2016-09-06,103.5
"ADBE","Adobe Inc.",2016-09-07,103
"ADBE","Adobe Inc.",2016-09-08,101.879997
"ADBE","Adobe Inc.",2016-09-09,99.379997
"ADBE","Adobe Inc.",2016-09-12,100.32
"ADBE","Adobe Inc.",2016-09-13,98.769997
"ADBE","Adobe Inc.",2016-09-14,98.790001
"ADBE","Adobe Inc.",2016-09-15,99.620003
"ADBE","Adobe Inc.",2016-09-16,98.93
"ADBE","Adobe Inc.",2016-09-19,99.68
"ADBE","Adobe Inc.",2016-09-20,100.620003
"ADBE","Adobe Inc.",2016-09-21,107.779999
"ADBE","Adobe Inc.",2016-09-22,107.919998
"ADBE","Adobe Inc.",2016-09-23,107.470001
"ADBE","Adobe Inc.",2016-09-26,107.260002
"ADBE","Adobe Inc.",2016-09-27,109.699997
"ADBE","Adobe Inc.",2016-09-28,109.489998
"ADBE","Adobe Inc.",2016-09-29,107.800003
"ADBE","Adobe Inc.",2016-09-30,108.540001
"ADBE","Adobe Inc.",2016-10-03,108.449997
"ADBE","Adobe Inc.",2016-10-04,108.389999
"ADBE","Adobe Inc.",2016-10-05,108.800003
"ADBE","Adobe Inc.",2016-10-06,108.559998
"ADBE","Adobe Inc.",2016-10-07,108.639999
"ADBE","Adobe Inc.",2016-10-10,109.239998
"ADBE","Adobe Inc.",2016-10-11,107.370003
"ADBE","Adobe Inc.",2016-10-12,108.050003
"ADBE","Adobe Inc.",2016-10-13,108.010002
"ADBE","Adobe Inc.",2016-10-14,107.839996
"ADBE","Adobe Inc.",2016-10-17,107.489998
"ADBE","Adobe Inc.",2016-10-18,108.419998
"ADBE","Adobe Inc.",2016-10-19,108.389999
"ADBE","Adobe Inc.",2016-10-20,109.029999
"ADBE","Adobe Inc.",2016-10-21,109.029999
"ADBE","Adobe Inc.",2016-10-24,110.809998
"ADBE","Adobe Inc.",2016-10-25,109.029999
"ADBE","Adobe Inc.",2016-10-26,107.970001
"ADBE","Adobe Inc.",2016-10-27,107.07
"ADBE","Adobe Inc.",2016-10-28,107.599998
"ADBE","Adobe Inc.",2016-10-31,107.510002
"ADBE","Adobe Inc.",2016-11-01,106.870003
"ADBE","Adobe Inc.",2016-11-02,105.889999
"ADBE","Adobe Inc.",2016-11-03,107.169998
"ADBE","Adobe Inc.",2016-11-04,106.199997
"ADBE","Adobe Inc.",2016-11-07,108.660004
"ADBE","Adobe Inc.",2016-11-08,108.389999
"ADBE","Adobe Inc.",2016-11-09,107.860001
"ADBE","Adobe Inc.",2016-11-10,104.080002
"ADBE","Adobe Inc.",2016-11-11,103.68
"ADBE","Adobe Inc.",2016-11-14,102.419998
"ADBE","Adobe Inc.",2016-11-15,103.660004
"ADBE","Adobe Inc.",2016-11-16,104.080002
"ADBE","Adobe Inc.",2016-11-17,105.809998
"ADBE","Adobe Inc.",2016-11-18,105.019997
"ADBE","Adobe Inc.",2016-11-21,105.650002
"ADBE","Adobe Inc.",2016-11-22,105.209999
"ADBE","Adobe Inc.",2016-11-23,104.209999
"ADBE","Adobe Inc.",2016-11-25,105.019997
"ADBE","Adobe Inc.",2016-11-28,104.5
"ADBE","Adobe Inc.",2016-11-29,104.949997
"ADBE","Adobe Inc.",2016-11-30,102.809998
"ADBE","Adobe Inc.",2016-12-01,99.510002
"ADBE","Adobe Inc.",2016-12-02,99.730003
"ADBE","Adobe Inc.",2016-12-05,101.949997
"ADBE","Adobe Inc.",2016-12-06,101.550003
"ADBE","Adobe Inc.",2016-12-07,103.360001
"ADBE","Adobe Inc.",2016-12-08,103.5
"ADBE","Adobe Inc.",2016-12-09,104.309998
"ADBE","Adobe Inc.",2016-12-12,105.160004
"ADBE","Adobe Inc.",2016-12-13,106.150002
"ADBE","Adobe Inc.",2016-12-14,105.809998
"ADBE","Adobe Inc.",2016-12-15,105.099998
"ADBE","Adobe Inc.",2016-12-16,103.550003
"ADBE","Adobe Inc.",2016-12-19,105.290001
"ADBE","Adobe Inc.",2016-12-20,105.769997
"ADBE","Adobe Inc.",2016-12-21,105.510002
"ADBE","Adobe Inc.",2016-12-22,104.720001
"ADBE","Adobe Inc.",2016-12-23,105.019997
"ADBE","Adobe Inc.",2016-12-27,104.980003
"ADBE","Adobe Inc.",2016-12-28,103.769997
"ADBE","Adobe Inc.",2016-12-29,103.68
"ADBE","Adobe Inc.",2016-12-30,102.949997
"ADBE","Adobe Inc.",2017-01-03,103.480003
"ADBE","Adobe Inc.",2017-01-04,104.139999
"ADBE","Adobe Inc.",2017-01-05,105.910004
"ADBE","Adobe Inc.",2017-01-06,108.300003
"ADBE","Adobe Inc.",2017-01-09,108.57
"ADBE","Adobe Inc.",2017-01-10,108.260002
"ADBE","Adobe Inc.",2017-01-11,108.989998
"ADBE","Adobe Inc.",2017-01-12,108.589996
"ADBE","Adobe Inc.",2017-01-13,108.529999
"ADBE","Adobe Inc.",2017-01-17,108
"ADBE","Adobe Inc.",2017-01-18,108.790001
"ADBE","Adobe Inc.",2017-01-19,109.790001
"ADBE","Adobe Inc.",2017-01-20,110.709999
"ADBE","Adobe Inc.",2017-01-23,110.970001
"ADBE","Adobe Inc.",2017-01-24,113.720001
"ADBE","Adobe Inc.",2017-01-25,114.25
"ADBE","Adobe Inc.",2017-01-26,112.879997
"ADBE","Adobe Inc.",2017-01-27,113.989998
"ADBE","Adobe Inc.",2017-01-30,113.82
"ADBE","Adobe Inc.",2017-01-31,113.379997
"ADBE","Adobe Inc.",2017-02-01,113.360001
"ADBE","Adobe Inc.",2017-02-02,113.160004
"ADBE","Adobe Inc.",2017-02-03,115.169998
"ADBE","Adobe Inc.",2017-02-06,114.459999
"ADBE","Adobe Inc.",2017-02-07,114.959999
"ADBE","Adobe Inc.",2017-02-08,116.129997
"ADBE","Adobe Inc.",2017-02-09,116.440002
"ADBE","Adobe Inc.",2017-02-10,116.849998
"ADBE","Adobe Inc.",2017-02-13,117.650002
"ADBE","Adobe Inc.",2017-02-14,117.580002
"ADBE","Adobe Inc.",2017-02-15,118.730003
"ADBE","Adobe Inc.",2017-02-16,118.93
"ADBE","Adobe Inc.",2017-02-17,119.669998
"ADBE","Adobe Inc.",2017-02-21,119.629997
"ADBE","Adobe Inc.",2017-02-22,119.470001
"ADBE","Adobe Inc.",2017-02-23,118.830002
"ADBE","Adobe Inc.",2017-02-24,119.309998
"ADBE","Adobe Inc.",2017-02-27,118.779999
"ADBE","Adobe Inc.",2017-02-28,118.339996
"ADBE","Adobe Inc.",2017-03-01,120.349998
"ADBE","Adobe Inc.",2017-03-02,119.900002
"ADBE","Adobe Inc.",2017-03-03,120.040001
"ADBE","Adobe Inc.",2017-03-06,120.150002
"ADBE","Adobe Inc.",2017-03-07,119.980003
"ADBE","Adobe Inc.",2017-03-08,119.599998
"ADBE","Adobe Inc.",2017-03-09,119.910004
"ADBE","Adobe Inc.",2017-03-10,121.089996
"ADBE","Adobe Inc.",2017-03-13,121.800003
"ADBE","Adobe Inc.",2017-03-14,121.440002
"ADBE","Adobe Inc.",2017-03-15,122.110001
"ADBE","Adobe Inc.",2017-03-16,122.349998
"ADBE","Adobe Inc.",2017-03-17,127.010002
"ADBE","Adobe Inc.",2017-03-20,126.309998
"ADBE","Adobe Inc.",2017-03-21,125.07
"ADBE","Adobe Inc.",2017-03-22,126.209999
"ADBE","Adobe Inc.",2017-03-23,126.870003
"ADBE","Adobe Inc.",2017-03-24,127.699997
"ADBE","Adobe Inc.",2017-03-27,128.25
"ADBE","Adobe Inc.",2017-03-28,128.690002
"ADBE","Adobe Inc.",2017-03-29,129.580002
"ADBE","Adobe Inc.",2017-03-30,129.610001
"ADBE","Adobe Inc.",2017-03-31,130.130005
"ADBE","Adobe Inc.",2017-04-03,129.589996
"ADBE","Adobe Inc.",2017-04-04,130.039993
"ADBE","Adobe Inc.",2017-04-05,129.889999
"ADBE","Adobe Inc.",2017-04-06,130.149994
"ADBE","Adobe Inc.",2017-04-07,130.220001
"ADBE","Adobe Inc.",2017-04-10,130.160004
"ADBE","Adobe Inc.",2017-04-11,129.949997
"ADBE","Adobe Inc.",2017-04-12,129.380005
"ADBE","Adobe Inc.",2017-04-13,129.050003
"ADBE","Adobe Inc.",2017-04-17,129.990005
"ADBE","Adobe Inc.",2017-04-18,129.809998
"ADBE","Adobe Inc.",2017-04-19,130.220001
"ADBE","Adobe Inc.",2017-04-20,131.419998
"ADBE","Adobe Inc.",2017-04-21,131.520004
"ADBE","Adobe Inc.",2017-04-24,132.889999
"ADBE","Adobe Inc.",2017-04-25,133.490005
"ADBE","Adobe Inc.",2017-04-26,132.789993
"ADBE","Adobe Inc.",2017-04-27,133.380005
"ADBE","Adobe Inc.",2017-04-28,133.740005
"ADBE","Adobe Inc.",2017-05-01,135.110001
"ADBE","Adobe Inc.",2017-05-02,135
"ADBE","Adobe Inc.",2017-05-03,134.850006
"ADBE","Adobe Inc.",2017-05-04,134.610001
"ADBE","Adobe Inc.",2017-05-05,134.839996
"ADBE","Adobe Inc.",2017-05-08,135.119995
"ADBE","Adobe Inc.",2017-05-09,135.600006
"ADBE","Adobe Inc.",2017-05-10,136.149994
"ADBE","Adobe Inc.",2017-05-11,136.289993
"ADBE","Adobe Inc.",2017-05-12,136.839996
"ADBE","Adobe Inc.",2017-05-15,137.600006
"ADBE","Adobe Inc.",2017-05-16,138.029999
"ADBE","Adobe Inc.",2017-05-17,134.330002
"ADBE","Adobe Inc.",2017-05-18,134.539993
"ADBE","Adobe Inc.",2017-05-19,136.429993
"ADBE","Adobe Inc.",2017-05-22,138.860001
"ADBE","Adobe Inc.",2017-05-23,139.520004
"ADBE","Adobe Inc.",2017-05-24,141.119995
"ADBE","Adobe Inc.",2017-05-25,142.850006
"ADBE","Adobe Inc.",2017-05-26,141.889999
"ADBE","Adobe Inc.",2017-05-30,142.410004
"ADBE","Adobe Inc.",2017-05-31,141.860001
"ADBE","Adobe Inc.",2017-06-01,141.380005
"ADBE","Adobe Inc.",2017-06-02,143.479996
"ADBE","Adobe Inc.",2017-06-05,143.589996
"ADBE","Adobe Inc.",2017-06-06,143.029999
"ADBE","Adobe Inc.",2017-06-07,143.619995
"ADBE","Adobe Inc.",2017-06-08,142.630005
"ADBE","Adobe Inc.",2017-06-09,138.050003
"ADBE","Adobe Inc.",2017-06-12,137.25
"ADBE","Adobe Inc.",2017-06-13,139.089996
"ADBE","Adobe Inc.",2017-06-14,138.25
"ADBE","Adobe Inc.",2017-06-15,137.520004
"ADBE","Adobe Inc.",2017-06-16,137.839996
"ADBE","Adobe Inc.",2017-06-19,140.350006
"ADBE","Adobe Inc.",2017-06-20,140.910004
"ADBE","Adobe Inc.",2017-06-21,144.240005
"ADBE","Adobe Inc.",2017-06-22,143.690002
"ADBE","Adobe Inc.",2017-06-23,145.410004
"ADBE","Adobe Inc.",2017-06-26,144.960007
"ADBE","Adobe Inc.",2017-06-27,142.539993
"ADBE","Adobe Inc.",2017-06-28,143.809998
"ADBE","Adobe Inc.",2017-06-29,141.240005
"ADBE","Adobe Inc.",2017-06-30,141.440002
"ADBE","Adobe Inc.",2017-07-03,138.410004
"ADBE","Adobe Inc.",2017-07-05,141.210007
"ADBE","Adobe Inc.",2017-07-06,140.75
"ADBE","Adobe Inc.",2017-07-07,142.220001
"ADBE","Adobe Inc.",2017-07-10,143.339996
"ADBE","Adobe Inc.",2017-07-11,142.929993
"ADBE","Adobe Inc.",2017-07-12,145.910004
"ADBE","Adobe Inc.",2017-07-13,145.050003
"ADBE","Adobe Inc.",2017-07-14,146.160004
"ADBE","Adobe Inc.",2017-07-17,146.399994
"ADBE","Adobe Inc.",2017-07-18,147.889999
"ADBE","Adobe Inc.",2017-07-19,148.919998
"ADBE","Adobe Inc.",2017-07-20,149.940002
"ADBE","Adobe Inc.",2017-07-21,149.520004
"ADBE","Adobe Inc.",2017-07-24,149.529999
"ADBE","Adobe Inc.",2017-07-25,148.210007
"ADBE","Adobe Inc.",2017-07-26,149.779999
"ADBE","Adobe Inc.",2017-07-27,146.199997
"ADBE","Adobe Inc.",2017-07-28,146.729996
"ADBE","Adobe Inc.",2017-07-31,146.490005
"ADBE","Adobe Inc.",2017-08-01,147.360001
"ADBE","Adobe Inc.",2017-08-02,147.130005
"ADBE","Adobe Inc.",2017-08-03,147.789993
"ADBE","Adobe Inc.",2017-08-04,147.710007
"ADBE","Adobe Inc.",2017-08-07,148.440002
"ADBE","Adobe Inc.",2017-08-08,147.809998
"ADBE","Adobe Inc.",2017-08-09,148.350006
"ADBE","Adobe Inc.",2017-08-10,144.919998
"ADBE","Adobe Inc.",2017-08-11,146.470001
"ADBE","Adobe Inc.",2017-08-14,149.160004
"ADBE","Adobe Inc.",2017-08-15,150.360001
"ADBE","Adobe Inc.",2017-08-16,151.800003
"ADBE","Adobe Inc.",2017-08-17,148.229996
"ADBE","Adobe Inc.",2017-08-18,147.970001
"ADBE","Adobe Inc.",2017-08-21,149.259995
"ADBE","Adobe Inc.",2017-08-22,152.25
"ADBE","Adobe Inc.",2017-08-23,151.100006
"ADBE","Adobe Inc.",2017-08-24,150.809998
"ADBE","Adobe Inc.",2017-08-25,151.449997
"ADBE","Adobe Inc.",2017-08-28,151.789993
"ADBE","Adobe Inc.",2017-08-29,152.139999
"ADBE","Adobe Inc.",2017-08-30,153.669998
"ADBE","Adobe Inc.",2017-08-31,155.160004
"ADBE","Adobe Inc.",2017-09-01,155.059998
"ADBE","Adobe Inc.",2017-09-05,154.279999
"ADBE","Adobe Inc.",2017-09-06,153.759995
"ADBE","Adobe Inc.",2017-09-07,155.470001
"ADBE","Adobe Inc.",2017-09-08,155.339996
"ADBE","Adobe Inc.",2017-09-11,156.869995
"ADBE","Adobe Inc.",2017-09-12,156.309998
"ADBE","Adobe Inc.",2017-09-13,156.240005
"ADBE","Adobe Inc.",2017-09-14,154.949997
"ADBE","Adobe Inc.",2017-09-15,154.490005
"ADBE","Adobe Inc.",2017-09-18,155.770004
"ADBE","Adobe Inc.",2017-09-19,156.600006
"ADBE","Adobe Inc.",2017-09-20,149.960007
"ADBE","Adobe Inc.",2017-09-21,149.300003
"ADBE","Adobe Inc.",2017-09-22,148.5
"ADBE","Adobe Inc.",2017-09-25,144.570007
"ADBE","Adobe Inc.",2017-09-26,145.399994
"ADBE","Adobe Inc.",2017-09-27,146.429993
"ADBE","Adobe Inc.",2017-09-28,146.830002
"ADBE","Adobe Inc.",2017-09-29,149.179993
"ADBE","Adobe Inc.",2017-10-02,147.940002
"ADBE","Adobe Inc.",2017-10-03,148.600006
"ADBE","Adobe Inc.",2017-10-04,147.949997
"ADBE","Adobe Inc.",2017-10-05,150.25
"ADBE","Adobe Inc.",2017-10-06,151.119995
"ADBE","Adobe Inc.",2017-10-09,151.5
"ADBE","Adobe Inc.",2017-10-10,152.149994
"ADBE","Adobe Inc.",2017-10-11,153.649994
"ADBE","Adobe Inc.",2017-10-12,153.610001
"ADBE","Adobe Inc.",2017-10-13,153.929993
"ADBE","Adobe Inc.",2017-10-16,150.460007
"ADBE","Adobe Inc.",2017-10-17,150.380005
"ADBE","Adobe Inc.",2017-10-18,153
"ADBE","Adobe Inc.",2017-10-19,171.729996
"ADBE","Adobe Inc.",2017-10-20,175.639999
"ADBE","Adobe Inc.",2017-10-23,172.160004
"ADBE","Adobe Inc.",2017-10-24,171.580002
"ADBE","Adobe Inc.",2017-10-25,171.830002
"ADBE","Adobe Inc.",2017-10-26,173.75
"ADBE","Adobe Inc.",2017-10-27,177.330002
"ADBE","Adobe Inc.",2017-10-30,176.029999
"ADBE","Adobe Inc.",2017-10-31,175.160004
"ADBE","Adobe Inc.",2017-11-01,176.25
"ADBE","Adobe Inc.",2017-11-02,180.940002
"ADBE","Adobe Inc.",2017-11-03,182.300003
"ADBE","Adobe Inc.",2017-11-06,180.800003
"ADBE","Adobe Inc.",2017-11-07,180.880005
"ADBE","Adobe Inc.",2017-11-08,184.059998
"ADBE","Adobe Inc.",2017-11-09,181.919998
"ADBE","Adobe Inc.",2017-11-10,181.720001
"ADBE","Adobe Inc.",2017-11-13,181.850006
"ADBE","Adobe Inc.",2017-11-14,181.320007
"ADBE","Adobe Inc.",2017-11-15,180.080002
"ADBE","Adobe Inc.",2017-11-16,182.300003
"ADBE","Adobe Inc.",2017-11-17,182.240005
"ADBE","Adobe Inc.",2017-11-20,182.339996
"ADBE","Adobe Inc.",2017-11-21,184.149994
"ADBE","Adobe Inc.",2017-11-22,182.899994
"ADBE","Adobe Inc.",2017-11-24,184.460007
"ADBE","Adobe Inc.",2017-11-27,185
"ADBE","Adobe Inc.",2017-11-28,185.399994
"ADBE","Adobe Inc.",2017-11-29,176.850006
"ADBE","Adobe Inc.",2017-11-30,181.470001
"ADBE","Adobe Inc.",2017-12-01,179.520004
"ADBE","Adobe Inc.",2017-12-04,168.440002
"ADBE","Adobe Inc.",2017-12-05,167.539993
"ADBE","Adobe Inc.",2017-12-06,173.520004
"ADBE","Adobe Inc.",2017-12-07,174.610001
"ADBE","Adobe Inc.",2017-12-08,173.570007
"ADBE","Adobe Inc.",2017-12-11,174.309998
"ADBE","Adobe Inc.",2017-12-12,172.539993
"ADBE","Adobe Inc.",2017-12-13,176.830002
"ADBE","Adobe Inc.",2017-12-14,175
"ADBE","Adobe Inc.",2017-12-15,177.509995
"ADBE","Adobe Inc.",2017-12-18,176.740005
"ADBE","Adobe Inc.",2017-12-19,174.970001
"ADBE","Adobe Inc.",2017-12-20,174.25
"ADBE","Adobe Inc.",2017-12-21,174.559998
"ADBE","Adobe Inc.",2017-12-22,175
"ADBE","Adobe Inc.",2017-12-26,174.440002
"ADBE","Adobe Inc.",2017-12-27,175.360001
"ADBE","Adobe Inc.",2017-12-28,175.550003
"ADBE","Adobe Inc.",2017-12-29,175.240005
"ADBE","Adobe Inc.",2018-01-02,177.699997
"ADBE","Adobe Inc.",2018-01-03,181.039993
"ADBE","Adobe Inc.",2018-01-04,183.220001
"ADBE","Adobe Inc.",2018-01-05,185.339996
"ADBE","Adobe Inc.",2018-01-08,185.039993
"ADBE","Adobe Inc.",2018-01-09,186.699997
"ADBE","Adobe Inc.",2018-01-10,187.110001
"ADBE","Adobe Inc.",2018-01-11,188.919998
"ADBE","Adobe Inc.",2018-01-12,195.050003
"ADBE","Adobe Inc.",2018-01-16,192.460007
"ADBE","Adobe Inc.",2018-01-17,196.490005
"ADBE","Adobe Inc.",2018-01-18,196.199997
"ADBE","Adobe Inc.",2018-01-19,195.729996
"ADBE","Adobe Inc.",2018-01-22,197.839996
"ADBE","Adobe Inc.",2018-01-23,200.089996
"ADBE","Adobe Inc.",2018-01-24,197.779999
"ADBE","Adobe Inc.",2018-01-25,197.509995
"ADBE","Adobe Inc.",2018-01-26,201.300003
"ADBE","Adobe Inc.",2018-01-29,198.229996
"ADBE","Adobe Inc.",2018-01-30,196.899994
"ADBE","Adobe Inc.",2018-01-31,199.759995
"ADBE","Adobe Inc.",2018-02-01,199.380005
"ADBE","Adobe Inc.",2018-02-02,195.639999
"ADBE","Adobe Inc.",2018-02-05,190.270004
"ADBE","Adobe Inc.",2018-02-06,194.470001
"ADBE","Adobe Inc.",2018-02-07,192.339996
"ADBE","Adobe Inc.",2018-02-08,185.160004
"ADBE","Adobe Inc.",2018-02-09,187.990005
"ADBE","Adobe Inc.",2018-02-12,192.149994
"ADBE","Adobe Inc.",2018-02-13,193.479996
"ADBE","Adobe Inc.",2018-02-14,197.130005
"ADBE","Adobe Inc.",2018-02-15,202.970001
"ADBE","Adobe Inc.",2018-02-16,201.559998
"ADBE","Adobe Inc.",2018-02-20,202.979996
"ADBE","Adobe Inc.",2018-02-21,202.089996
"ADBE","Adobe Inc.",2018-02-22,202.610001
"ADBE","Adobe Inc.",2018-02-23,209.740005
"ADBE","Adobe Inc.",2018-02-26,212.149994
"ADBE","Adobe Inc.",2018-02-27,208.820007
"ADBE","Adobe Inc.",2018-02-28,209.130005
"ADBE","Adobe Inc.",2018-03-01,206.029999
"ADBE","Adobe Inc.",2018-03-02,209.789993
"ADBE","Adobe Inc.",2018-03-05,211.160004
"ADBE","Adobe Inc.",2018-03-06,212.009995
"ADBE","Adobe Inc.",2018-03-07,216.860001
"ADBE","Adobe Inc.",2018-03-08,216.399994
"ADBE","Adobe Inc.",2018-03-09,221.110001
"ADBE","Adobe Inc.",2018-03-12,220.940002
"ADBE","Adobe Inc.",2018-03-13,219.759995
"ADBE","Adobe Inc.",2018-03-14,218.440002
"ADBE","Adobe Inc.",2018-03-15,218.869995
"ADBE","Adobe Inc.",2018-03-16,225.550003
"ADBE","Adobe Inc.",2018-03-19,222.179993
"ADBE","Adobe Inc.",2018-03-20,229.75
"ADBE","Adobe Inc.",2018-03-21,226.850006
"ADBE","Adobe Inc.",2018-03-22,220.520004
"ADBE","Adobe Inc.",2018-03-23,215.020004
"ADBE","Adobe Inc.",2018-03-26,228.910004
"ADBE","Adobe Inc.",2018-03-27,213.800003
"ADBE","Adobe Inc.",2018-03-28,212.539993
"ADBE","Adobe Inc.",2018-03-29,216.080002
"ADBE","Adobe Inc.",2018-04-02,212.279999
"ADBE","Adobe Inc.",2018-04-03,215.929993
"ADBE","Adobe Inc.",2018-04-04,225.050003
"ADBE","Adobe Inc.",2018-04-05,223.539993
"ADBE","Adobe Inc.",2018-04-06,218.610001
"ADBE","Adobe Inc.",2018-04-09,219.169998
"ADBE","Adobe Inc.",2018-04-10,224.529999
"ADBE","Adobe Inc.",2018-04-11,223.630005
"ADBE","Adobe Inc.",2018-04-12,226.960007
"ADBE","Adobe Inc.",2018-04-13,224.059998
"ADBE","Adobe Inc.",2018-04-16,226.520004
"ADBE","Adobe Inc.",2018-04-17,231.160004
"ADBE","Adobe Inc.",2018-04-18,231.100006
"ADBE","Adobe Inc.",2018-04-19,227.619995
"ADBE","Adobe Inc.",2018-04-20,225.240005
"ADBE","Adobe Inc.",2018-04-23,225.300003
"ADBE","Adobe Inc.",2018-04-24,217.889999
"ADBE","Adobe Inc.",2018-04-25,217.320007
"ADBE","Adobe Inc.",2018-04-26,221.910004
"ADBE","Adobe Inc.",2018-04-27,221.899994
"ADBE","Adobe Inc.",2018-04-30,221.600006
"ADBE","Adobe Inc.",2018-05-01,224.080002
"ADBE","Adobe Inc.",2018-05-02,221.100006
"ADBE","Adobe Inc.",2018-05-03,226.050003
"ADBE","Adobe Inc.",2018-05-04,228.509995
"ADBE","Adobe Inc.",2018-05-07,230.990005
"ADBE","Adobe Inc.",2018-05-08,234.559998
"ADBE","Adobe Inc.",2018-05-09,239.740005
"ADBE","Adobe Inc.",2018-05-10,241.149994
"ADBE","Adobe Inc.",2018-05-11,241.880005
"ADBE","Adobe Inc.",2018-05-14,238.369995
"ADBE","Adobe Inc.",2018-05-15,236.600006
"ADBE","Adobe Inc.",2018-05-16,237.389999
"ADBE","Adobe Inc.",2018-05-17,236.850006
"ADBE","Adobe Inc.",2018-05-18,238.089996
"ADBE","Adobe Inc.",2018-05-21,238.100006
"ADBE","Adobe Inc.",2018-05-22,238.789993
"ADBE","Adobe Inc.",2018-05-23,243.910004
"ADBE","Adobe Inc.",2018-05-24,245.149994
"ADBE","Adobe Inc.",2018-05-25,243.559998
"ADBE","Adobe Inc.",2018-05-29,242.190002
"ADBE","Adobe Inc.",2018-05-30,247.399994
"ADBE","Adobe Inc.",2018-05-31,249.279999
"ADBE","Adobe Inc.",2018-06-01,251.309998
"ADBE","Adobe Inc.",2018-06-04,253.339996
"ADBE","Adobe Inc.",2018-06-05,252.699997
"ADBE","Adobe Inc.",2018-06-06,253.949997
"ADBE","Adobe Inc.",2018-06-07,247.509995
"ADBE","Adobe Inc.",2018-06-08,251.210007
"ADBE","Adobe Inc.",2018-06-11,251
"ADBE","Adobe Inc.",2018-06-12,252.589996
"ADBE","Adobe Inc.",2018-06-13,256.130005
"ADBE","Adobe Inc.",2018-06-14,258.100006
"ADBE","Adobe Inc.",2018-06-15,251.820007
"ADBE","Adobe Inc.",2018-06-18,255.690002
"ADBE","Adobe Inc.",2018-06-19,251.740005
"ADBE","Adobe Inc.",2018-06-20,251.240005
"ADBE","Adobe Inc.",2018-06-21,248.830002
"ADBE","Adobe Inc.",2018-06-22,243.630005
"ADBE","Adobe Inc.",2018-06-25,239.679993
"ADBE","Adobe Inc.",2018-06-26,242.25
"ADBE","Adobe Inc.",2018-06-27,237.679993
"ADBE","Adobe Inc.",2018-06-28,239.809998
"ADBE","Adobe Inc.",2018-06-29,243.809998
"ADBE","Adobe Inc.",2018-07-02,243.259995
"ADBE","Adobe Inc.",2018-07-03,242.009995
"ADBE","Adobe Inc.",2018-07-05,244.179993
"ADBE","Adobe Inc.",2018-07-06,248.190002
"ADBE","Adobe Inc.",2018-07-09,249.770004
"ADBE","Adobe Inc.",2018-07-10,248.630005
"ADBE","Adobe Inc.",2018-07-11,248.119995
"ADBE","Adobe Inc.",2018-07-12,254.869995
"ADBE","Adobe Inc.",2018-07-13,258.589996
"ADBE","Adobe Inc.",2018-07-16,254.679993
"ADBE","Adobe Inc.",2018-07-17,258.309998
"ADBE","Adobe Inc.",2018-07-18,259.779999
"ADBE","Adobe Inc.",2018-07-19,257.679993
"ADBE","Adobe Inc.",2018-07-20,257.540009
"ADBE","Adobe Inc.",2018-07-23,259.470001
"ADBE","Adobe Inc.",2018-07-24,257.48999
"ADBE","Adobe Inc.",2018-07-25,263.170013
"ADBE","Adobe Inc.",2018-07-26,261.929993
"ADBE","Adobe Inc.",2018-07-27,254.809998
"ADBE","Adobe Inc.",2018-07-30,242.320007
"ADBE","Adobe Inc.",2018-07-31,244.679993
"ADBE","Adobe Inc.",2018-08-01,248.009995
"ADBE","Adobe Inc.",2018-08-02,252.220001
"ADBE","Adobe Inc.",2018-08-03,253.279999
"ADBE","Adobe Inc.",2018-08-06,254.110001
"ADBE","Adobe Inc.",2018-08-07,253.389999
"ADBE","Adobe Inc.",2018-08-08,253.830002
"ADBE","Adobe Inc.",2018-08-09,253.800003
"ADBE","Adobe Inc.",2018-08-10,253.699997
"ADBE","Adobe Inc.",2018-08-13,253.539993
"ADBE","Adobe Inc.",2018-08-14,256.049988
"ADBE","Adobe Inc.",2018-08-15,250.520004
"ADBE","Adobe Inc.",2018-08-16,248.889999
"ADBE","Adobe Inc.",2018-08-17,245.699997
"ADBE","Adobe Inc.",2018-08-20,249.759995
"ADBE","Adobe Inc.",2018-08-21,251.5
"ADBE","Adobe Inc.",2018-08-22,255.539993
"ADBE","Adobe Inc.",2018-08-23,257
"ADBE","Adobe Inc.",2018-08-24,261.51001
"ADBE","Adobe Inc.",2018-08-27,262.399994
"ADBE","Adobe Inc.",2018-08-28,263.040009
"ADBE","Adobe Inc.",2018-08-29,268.359985
"ADBE","Adobe Inc.",2018-08-30,266.429993
"ADBE","Adobe Inc.",2018-08-31,263.51001
"ADBE","Adobe Inc.",2018-09-04,266.679993
"ADBE","Adobe Inc.",2018-09-05,256.140015
"ADBE","Adobe Inc.",2018-09-06,259.75
"ADBE","Adobe Inc.",2018-09-07,260.869995
"ADBE","Adobe Inc.",2018-09-10,265.369995
"ADBE","Adobe Inc.",2018-09-11,267
"ADBE","Adobe Inc.",2018-09-12,267.790009
"ADBE","Adobe Inc.",2018-09-13,268.519989
"ADBE","Adobe Inc.",2018-09-14,274.690002
"ADBE","Adobe Inc.",2018-09-17,268.25
"ADBE","Adobe Inc.",2018-09-18,270.790009
